ProfileUrl,FullName
https://www.linkedin.com/in/%D0%B0%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80-%D0%B1%D0%B0%D1%80%D0%B0%D0%BD%D1%87%D1%83%D0%BA-56614917,Александр Баранчук
https://www.linkedin.com/in/volodymyr-kundzich-4b521625,Volodymyr Kundzich
https://www.linkedin.com/in/stepan-veselovskyi-96852219,Stepan Veselovskyi
https://www.linkedin.com/in/vlad-monastyrskiy-1b046677,Vlad Monastyrskiy
https://www.linkedin.com/in/akorkots,Aleksandr Korkots
https://www.linkedin.com/in/ievgen-bulanyi-7bb597194,Ievgen Bulanyi
https://www.linkedin.com/in/bpalamarchuk,Bogdan Palamarchuk
https://www.linkedin.com/in/igor-gnatovsky-7816205a,Igor Gnatovsky
https://www.linkedin.com/in/ehotyanov,Eugene Khotianov
https://www.linkedin.com/in/algabas,Maksym Kolyada
https://www.linkedin.com/in/mariia-drozdiuk-27aa5775,Mariia Drozdiuk
https://www.linkedin.com/in/konstantin-zolotarev,Konstantin Zolotarev
https://www.linkedin.com/in/kenigshtein,Ilia Kenigshtein
https://www.linkedin.com/in/shymkov,Serhii Shymkov
https://www.linkedin.com/in/oleksij,Oleksij Rak
https://www.linkedin.com/in/zhuravel-vasyl-87a81a74,Zhuravel Vasyl
https://www.linkedin.com/in/hagril,Illya Brechko
https://www.linkedin.com/in/kolomoiskyi,ILLIA Kolomoiskyi
https://www.linkedin.com/in/mykola-konovalenko-4831877,Mykola Konovalenko
https://www.linkedin.com/in/ira-ilyk-92675646,Ira Ilyk
https://www.linkedin.com/in/lasha-shikhashvili-9a308b150,Lasha Shikhashvili
https://www.linkedin.com/in/dzyoma,Yaroslav Dzyoma 🇺🇦
https://www.linkedin.com/in/oleksandr-rolskyi-a8079194,Oleksandr Rolskyi
https://www.linkedin.com/in/orestpankevych,Orest Pankevych
https://www.linkedin.com/in/inna-tereschenko-44a84881,Inna Tereschenko
https://www.linkedin.com/in/sergiybulavin,"Sergiy Bulavin, MBA, PhD"
https://www.linkedin.com/in/oleksii-grychyna,Oleksii Grychyna
